 Temperature,Relat_Humid,Wind_Speed ,Solar Radi,Surf_Out_ Temp
15.54174569,96.16666667,0.312110381,0,13.72741311
15.47507903,96,0.312110381,0,13.60740833
15.42507903,96,0.312110381,0,13.46575127
15.37507903,96,0.312110381,0,13.32676014
15.32507903,96,0.312110381,0,13.18841943
15.27507903,96,0.312110381,0,13.05089195
15.22507903,96,0.312110381,0,12.91414519
15.17507903,96,0.312110381,0,12.77816421
15.12507903,96,0.291303023,0,12.75904712
15.07507903,96,0.270495664,0,12.72977266
15.02507903,96,0.249688305,0,12.70122515
14.97507903,96,0.228880946,0,12.67234479
14.92507903,96,0.208073588,0,12.64313918
14.87507903,96,0.187266229,0,12.61349979
14.79174569,96,0.17686255,0,12.5501373
14.70841236,96,0.16645887,0,12.48964217
14.62507903,96,0.156055191,0,12.42881011
14.54174569,96,0.145651511,0,12.36792326
14.45841236,96,0.135247832,0,12.30693075
14.37507903,96,0.124844153,0,12.24581828
14.34174569,96.16666667,0.104036794,0,12.21737071
14.30841236,96.33333333,0.083229435,4.332993195,12.74884027
14.27507903,96.5,0.062422076,5.51162321,12.79199222
14.24174569,96.66666667,0.041614718,10.21627884,13.46752666
14.20841236,96.83333333,0.020807359,15.11887964,14.17498112
14.17507903,97,0,19.95578487,15.11799805
14.24174569,97,0.031211038,23.90951541,15.59542586
14.30841236,97,0.062422076,28.52655439,16.30567583
14.37507903,97,0.093633114,33.10754154,16.94961075
14.44174569,97,0.124844153,38.19303323,17.64866415
14.50841236,97,0.156055191,43.30292906,18.3194728
14.57507903,97,0.187266229,48.34656553,18.96589039
14.72507903,96.5,0.228880946,53.32239928,19.70971861
14.87507903,96,0.270495664,58.22851201,20.40644828
15.02507903,95.5,0.312110381,63.0627624,21.07844996
15.17507903,95,0.353725099,67.57075429,21.70043615
15.32507903,94.5,0.395339817,71.30723328,22.23097813
15.47507903,94,0.436954534,75.78363717,22.85891819
15.70841236,93.16666667,0.468165572,80.18879867,23.56749295
15.94174569,92.33333333,0.49937661,84.52112932,24.24831535
16.17507903,91.5,0.530587649,88.7790836,24.91737701
16.40841236,90.66666667,0.561798687,93.41400333,25.62240745
16.64174569,89.83333333,0.593009725,98.2339195,26.33462073
16.87507903,89,0.624220763,107.2990404,27.50502384
17.14174569,87.5,0.624220763,116.9786258,28.58327612
17.40841236,86,0.624220763,126.9254053,29.68922583
17.67507903,84.5,0.624220763,138.1328458,30.90916184
17.94174569,83,0.624220763,146.1250722,31.75605324
18.20841236,81.5,0.624220763,154.6436941,32.71027226
18.47507903,80,0.624220763,163.6358906,33.68567251
18.77507903,78.16666667,0.624220763,173.9974607,34.83779681
19.07507903,76.33333333,0.624220763,183.981345,35.90776163
19.37507903,74.5,0.624220763,194.2312255,37.00679448
19.67507903,72.66666667,0.624220763,201.5313975,37.79553325
19.97507903,70.83333333,0.624220763,208.6846208,38.61951907
20.27507903,69,0.624220763,215.6475797,39.41252793
20.57507903,67.16666667,0.624220763,219.8058096,39.91453112
20.87507903,65.33333333,0.624220763,226.1211419,40.6811607
21.17507903,63.5,0.624220763,232.1394882,41.36435463
21.47507903,61.66666667,0.624220763,236.2189349,41.87304993
21.77507903,59.83333333,0.624220763,239.8763124,42.37215604
22.07507903,58,0.624220763,243.0933733,42.82939918
22.37507903,56,0.665835481,245.8530902,43.23814913
22.67507903,54,0.707450198,248.1366052,43.6085179
22.97507903,52,0.749064916,249.9191549,43.9410452
23.27507903,50,0.790679633,250.0959492,44.13089128
23.57507903,48,0.832294351,249.7056583,44.29637167
23.87507903,46,0.873909068,248.710143,44.41201729
24.14174569,44.66666667,0.905120106,247.0698795,44.46231001
24.40841236,43.33333333,0.936331144,244.7480734,44.4625233
24.67507903,42,0.967542183,241.7128803,44.4069945
24.94174569,40.66666667,0.998753221,237.4133398,44.24545733
25.20841236,39.33333333,1.029964259,230.6609152,43.87598573
25.47507903,38,1.061175297,225.3290699,43.67453016
25.67507903,37.16666667,1.102790015,219.2076771,43.29722898
25.87507903,36.33333333,1.144404732,212.2874727,42.87595248
26.07507903,35.5,1.18601945,204.5625727,42.38630662
26.27507903,34.66666667,1.227634167,194.5290162,41.69036742
26.47507903,33.83333333,1.269248885,183.6953535,40.94757414
26.67507903,33,1.310863602,173.1075307,40.22893606
26.74174569,33.33333333,1.34207464,162.4452357,39.37871369
26.80841236,33.66666667,1.373285679,151.7637587,38.53698217
26.87507903,34,1.404496717,141.1188287,37.68769843
26.94174569,34.33333333,1.435707755,128.8324074,36.66864918
27.00841236,34.66666667,1.466918793,116.7924365,35.68029903
27.07507903,35,1.498129831,105.058983,34.70121713
27.02507903,36,1.539744549,91.78209882,33.42006474
26.97507903,37,1.581359266,89.89804316,33.3257503
26.92507903,38,1.622973984,88.03402464,33.09376336
26.87507903,39,1.664588701,84.40172083,31.88062251
26.82507903,40,1.706203419,80.77625037,31.60798096
26.77507903,41,1.747818136,77.1617983,31.25360608
26.62507903,42.66666667,1.779029175,73.56192998,30.81271641
26.47507903,44.33333333,1.810240213,69.97946097,30.38385113
26.32507903,46,1.841451251,64.91742494,29.81793267
26.17507903,47.66666667,1.872662289,59.7514634,29.25094291
26.02507903,49.33333333,1.903873327,54.63326934,28.68472075
25.87507903,51,1.935084365,49.56710536,28.11920518
25.59174569,52.16666667,1.883065968,44.55676915,27.4136707
25.30841236,53.33333333,1.831047571,39.67109115,26.71724542
25.02507903,54.5,1.779029175,34.7925757,26.00764248
24.74174569,55.66666667,1.727010778,29.6618651,25.2583532
24.45841236,56.83333333,1.674992381,24.55170036,24.4913638
24.17507903,58,1.622973984,19.46451714,23.69269607
23.89174569,59,1.560551907,14.40103035,22.87667107
23.60841236,60,1.498129831,9.354532718,22.12634113
23.32507903,61,1.435707755,4.52954,21.3874833
23.04174569,62,1.373285679,3.607635264,21.04558273
22.75841236,63,1.310863602,0,20.39420643
22.47507903,64,1.248441526,0,20.13552832
22.19174569,65.33333333,1.196423129,0,19.8479972
21.90841236,66.66666667,1.144404732,0,19.56255771
21.62507903,68,1.092386335,0,19.27653094
21.34174569,69.33333333,1.040367938,0,18.9901953
21.05841236,70.66666667,0.988349541,0,18.70345927
20.77507903,72,0.936331144,0,18.41628559
20.60841236,73,0.977945862,0,18.28069023
20.44174569,74,1.01956058,0,18.17705388
20.27507903,75,1.061175297,0,18.00879612
20.10841236,76,1.102790015,0,17.86364655
19.94174569,77,1.144404732,0,17.71874859
19.77507903,78,1.18601945,0,17.57685597
19.60841236,79,1.217230488,0,17.42339115
19.44174569,80,1.248441526,0,17.2710021
19.27507903,81,1.279652564,0,17.11665059
19.10841236,82,1.310863602,0,16.96243225
18.94174569,83,1.34207464,0,16.80817011
18.77507903,84,1.373285679,0,16.65376895
18.60841236,85,1.414900396,0,16.50555821
18.44174569,86,1.456515114,0,16.35712044
18.27507903,87,1.498129831,0,16.20847492
18.10841236,88,1.539744549,0,16.05969959
17.94174569,89,1.581359266,0,15.91084145
17.77507903,90,1.622973984,0,15.76171234
17.70841236,90,1.581359266,0,15.68856862
17.64174569,90,1.539744549,0,15.61006832
17.57507903,90,1.498129831,0,15.53179626
17.50841236,90,1.456515114,0,15.45329314
17.44174569,90,1.414900396,0,15.37457143
17.37507903,90,1.373285679,0,15.29562586
17.32507903,90,1.34207464,0,15.24447713
17.27507903,90,1.310863602,0,15.19126514
17.22507903,90,1.279652564,0,15.13810314
17.17507903,90,1.248441526,0,15.08482225
17.12507903,90,1.217230488,0,15.03142919
17.07507903,90,1.18601945,0,14.97791433
17.00841236,90,1.144404732,0,14.89562161
16.94174569,90,1.102790015,0,14.81506974
16.87507903,90,1.061175297,0,14.73401643
16.80841236,90,1.01956058,0,14.65262811
16.74174569,90,0.977945862,0,14.57086142
16.67507903,90,0.936331144,0,14.48869236
16.67507903,90,0.988349541,0,14.5732583
16.67507903,90,1.040367938,0,14.64459805
16.67507903,90,1.092386335,0,14.71605837
16.67507903,90,1.144404732,0,14.78667093
16.67507903,90,1.196423129,0,14.85661028
16.67507903,90,1.248441526,0,14.92590222
16.67507903,89.83333333,1.310863602,0,14.98405921
16.67507903,89.66666667,1.373285679,0,15.04209971
16.67507903,89.5,1.435707755,0,15.09939056
16.67507903,89.33333333,1.498129831,0,15.15600824
16.67507903,89.16666667,1.560551907,0,15.21200429
16.67507903,89,1.622973984,0,15.26743516
16.69174569,89.16666667,1.674992381,0,15.36284577
16.70841236,89.33333333,1.727010778,3.003177495,15.73923051
16.72507903,89.5,1.779029175,3.727512979,15.90279318
16.74174569,89.66666667,1.831047571,8.75425263,16.50646684
16.75841236,89.83333333,1.883065968,13.69192814,17.10930762
16.77507903,90,1.935084365,18.62544848,17.71378962
16.85841236,89.33333333,1.955891724,23.57500735,18.20209094
16.94174569,88.66666667,1.976699083,28.54526241,18.69026058
17.02507903,88,1.997506442,33.53621828,19.17234431
17.10841236,87.33333333,2.0183138,38.67031665,19.66105363
17.19174569,86.66666667,2.039121159,43.97448292,20.15788688
17.27507903,86,2.059928518,50.41887138,20.75476707
17.40841236,85,2.070332197,55.82519883,21.32604137
17.54174569,84,2.080735877,61.26976017,21.8918079
17.67507903,83,2.091139556,66.74819274,22.44406019
17.80841236,82,2.101543235,70.52777448,22.84402945
17.94174569,81,2.111946915,74.34977047,23.26252325
18.07507903,80,2.122350594,78.21203517,23.67333532
18.25841236,78.66666667,2.143157953,83.07785591,24.23222237
18.44174569,77.33333333,2.163965312,86.81972751,24.67310343
18.62507903,76,2.18477267,90.57154619,25.12379694
18.80841236,74.66666667,2.205580029,93.2613566,25.47786033
18.99174569,73.33333333,2.226387388,95.9023608,25.83589126
19.17507903,72,2.247194747,106.7329349,26.90121783
19.45841236,70.66666667,2.268002106,118.1471412,28.02507791
19.74174569,69.33333333,2.288809464,129.5887689,29.12853992
20.02507903,68,2.309616823,141.023052,30.21857074
20.30841236,66.66666667,2.330424182,150.983427,31.17415805
20.59174569,65.33333333,2.351231541,160.8852847,32.13041029
20.87507903,64,2.372038899,170.8622241,33.0826514
21.17507903,62.83333333,2.382442579,180.2772592,34.00396215
21.47507903,61.66666667,2.392846258,189.5312789,34.90854822
21.77507903,60.5,2.403249938,198.5820448,35.79172345
22.07507903,59.33333333,2.413653617,206.2532267,36.56212799
22.37507903,58.16666667,2.424057296,213.6383364,37.31975176
22.67507903,57,2.434460976,220.6984525,38.04914967
22.99174569,56,2.455268334,227.3960514,38.77761994
23.30841236,55,2.476075693,233.6953244,39.47381634
23.62507903,54,2.496883052,239.5625876,40.13636796
23.94174569,53,2.517690411,242.9713895,40.6131281
24.25841236,52,2.53849777,245.7625258,41.06667055
24.57507903,51,2.559305128,247.9513735,41.47681124
24.84174569,50.5,2.52809409,249.5568478,41.81975316
25.10841236,50,2.496883052,250.5987663,42.12679311
25.37507903,49.5,2.465672014,251.0936461,42.39837635
25.64174569,49,2.434460976,250.2925803,42.57642565
25.90841236,48.5,2.403249938,248.9562105,42.72636231
26.17507903,48,2.372038899,247.0782404,42.8386563
26.37507903,47.66666667,2.330424182,244.6491393,42.88457861
26.57507903,47.33333333,2.288809464,241.6601228,42.89616104
26.77507903,47,2.247194747,238.1055893,42.86834527
26.97507903,46.66666667,2.205580029,233.4265349,42.75828989
27.17507903,46.33333333,2.163965312,228.1522775,42.61140092
27.37507903,46,2.122350594,222.2858361,42.42113852
27.50841236,45.66666667,2.091139556,215.8334632,42.1140821
27.64174569,45.33333333,2.059928518,208.8040173,41.77373855
27.77507903,45,2.02871748,201.2084698,41.38907776
27.90841236,44.66666667,1.997506442,191.6818924,40.85250473
28.04174569,44.33333333,1.966295403,181.935683,40.30981513
28.17507903,44,1.935084365,172.0148116,39.74573621
28.19174569,43.66666667,1.955891724,161.9645851,39.02963334
28.20841236,43.33333333,1.976699083,151.8306926,38.31934685
28.22507903,43,1.997506442,141.6593741,37.59989321
28.24174569,42.66666667,2.0183138,128.7177404,36.64842519
28.25841236,42.33333333,2.039121159,116.9105645,35.80350008
28.27507903,42,2.059928518,105.1917652,34.94502976
28.20841236,41.83333333,2.070332197,93.75655594,34.00314832
28.14174569,41.66666667,2.080735877,91.38448041,33.8354474
28.07507903,41.5,2.091139556,88.9874799,33.5917951
28.00841236,41.33333333,2.101543235,85.29481778,33.2450321
27.94174569,41.16666667,2.111946915,81.59617168,32.90546219
27.87507903,41,2.122350594,77.8957495,32.56369754
27.72507903,41,2.143157953,74.197242,32.14257599
27.57507903,41,2.163965312,70.50371857,31.73093305
27.42507903,41,2.18477267,65.31258724,31.18573491
27.27507903,41,2.205580029,60.32728967,30.66596649
27.12507903,41,2.226387388,55.33541167,30.14048681
26.97507903,41,2.247194747,50.34076431,29.61169095
26.70841236,41.66666667,2.19517635,45.3469154,28.90528179
26.44174569,42.33333333,2.143157953,40.35718967,28.19999591
26.17507903,43,2.091139556,35.44764694,27.49025717
25.90841236,43.66666667,2.039121159,30.2878585,26.74350307
25.64174569,44.33333333,1.987102762,25.15098513,25.98200875
25.37507903,45,1.935084365,20.03992342,25.19816854
25.09174569,45.66666667,1.883065968,15.71609215,24.43942168
24.80841236,46.33333333,1.831047571,10.42762388,23.62130842
24.52507903,47,1.779029175,5.596366718,22.87619652
24.24174569,47.66666667,1.727010778,4.41862241,22.4854401
23.95841236,48.33333333,1.674992381,0,21.74477702
23.67507903,49,1.622973984,0,21.46684714
23.40841236,49.83333333,1.570955587,0,21.16633753
23.14174569,50.66666667,1.51893719,0,20.86744045
22.87507903,51.5,1.466918793,0,20.56802358
22.60841236,52.33333333,1.414900396,0,20.26831577
22.34174569,53.16666667,1.362881999,0,19.9682427
22.07507903,54,1.310863602,0,19.66776254
21.92507903,54.83333333,1.258845205,0,19.52006411
21.77507903,55.66666667,1.206826808,0,19.41806857
21.62507903,56.5,1.154808412,0,19.22365419
21.47507903,57.33333333,1.102790015,0,19.06706446
21.32507903,58.16666667,1.050771618,0,18.91224434
21.17507903,59,0.998753221,0,18.75852471
21.00841236,60.16666667,0.936331144,0,18.58377677
20.84174569,61.33333333,0.873909068,0,18.41005223
20.67507903,62.5,0.811486992,0,18.23356787
20.50841236,63.66666667,0.749064916,0,18.05638969
20.34174569,64.83333333,0.686642839,0,17.87812926
20.17507903,66,0.624220763,0,17.69849157
20.02507903,67,0.572202366,0,17.53488706
19.87507903,68,0.520183969,0,17.36909982
19.72507903,69,0.468165572,0,17.20190565
19.57507903,70,0.416147175,0,17.03299652
19.42507903,71,0.364128778,0,16.8620321
19.27507903,72,0.312110381,0,16.68825317
19.09174569,72.5,0.291303023,0,16.49898055
18.90841236,73,0.270495664,0,16.31037433
18.72507903,73.5,0.249688305,0,16.12096602
18.54174569,74,0.228880946,0,15.93081332
18.35841236,74.5,0.208073588,0,15.73979245
18.17507903,75,0.187266229,0,15.54775993
17.97507903,75.5,0.17686255,0,15.34351673
17.77507903,76,0.16645887,0,15.1400331
17.57507903,76.5,0.156055191,0,14.93608033
17.37507903,77,0.145651511,0,14.73174349
17.17507903,77.5,0.135247832,0,14.52696681
16.97507903,78,0.124844153,0,14.32169686
16.79174569,78.5,0.104036794,0,14.1157795
16.60841236,79,0.083229435,0,13.90652999
16.42507903,79.5,0.062422076,0,13.69278291
16.24174569,80,0.041614718,0,13.47187568
16.05841236,80.5,0.020807359,0,13.23688869
15.87507903,81,0,0,12.91221993
15.80841236,81.66666667,0,0,12.88295904
15.74174569,82.33333333,0,0,12.82165267
15.67507903,83,0,0,12.76390038
15.60841236,83.66666667,0,0,12.70577147
15.54174569,84.33333333,0,0,12.64770674
15.47507903,85,0,0,12.58964349
15.30841236,86,0,0,12.41616132
15.14174569,87,0,0,12.25500694
14.97507903,88,0,0,12.09243427
14.80841236,89,0,0,11.93002283
14.64174569,90,0,0,11.76760104
14.47507903,91,0,0,11.60518934
14.50841236,91.16666667,0,0,11.66751584
14.54174569,91.33333333,0,4.860090185,12.39372388
14.57507903,91.5,0,6.162098873,12.58536597
14.60841236,91.66666667,0,10.99609596,13.34267611
14.64174569,91.83333333,0,16.32852363,14.15646409
14.67507903,92,0,21.65492886,15.04105153
14.97507903,89.83333333,0.072825756,25.83274829,16.01288458
15.27507903,87.66666667,0.145651511,31.01060393,16.89900396
15.57507903,85.5,0.218477267,36.21041877,17.77733929
15.87507903,83.33333333,0.291303023,41.66302614,18.6521771
16.17507903,81.16666667,0.364128778,45.88878164,19.34915685
16.47507903,79,0.436954534,50.22202363,20.06357089
16.87507903,76.66666667,0.50978029,54.66169385,20.88937746
17.27507903,74.33333333,0.582606045,59.2052017,21.6932447
17.67507903,72,0.655431801,63.84876156,22.48407628
18.07507903,69.66666667,0.728257557,66.50384057,23.06236626
18.47507903,67.33333333,0.801083313,72.01642601,23.96092714
18.87507903,65,0.873909068,74.5261727,24.49406113
19.34174569,62.66666667,0.946734824,77.09144887,25.14394971
19.80841236,60.33333333,1.01956058,79.7089782,25.78215191
20.27507903,58,1.092386335,82.37457717,26.42385819
20.74174569,55.66666667,1.165212091,85.90903153,27.14580887
21.20841236,53.33333333,1.238037847,89.24054661,27.8347627
21.67507903,51,1.310863602,102.2058304,29.42150362
22.00841236,49.83333333,1.362881999,115.6331919,30.77755519
22.34174569,48.66666667,1.414900396,128.4094488,32.07225045
22.67507903,47.5,1.466918793,140.5232061,33.28968482
23.00841236,46.33333333,1.51893719,151.8240318,34.42417349
23.34174569,45.16666667,1.570955587,162.3380676,35.48364786
23.67507903,44,1.622973984,172.0651938,36.47119484
23.95841236,43.33333333,1.674992381,181.0072865,37.33958251
24.24174569,42.66666667,1.727010778,189.1682426,38.14911219
24.52507903,42,1.779029175,196.5540593,38.89474603
24.80841236,41.33333333,1.831047571,203.0604002,39.57123655
25.09174569,40.66666667,1.883065968,207.3643389,40.07557518
25.37507903,40,1.935084365,210.5041793,40.50805112
25.55841236,39.66666667,1.987102762,212.545926,40.79072552
25.74174569,39.33333333,2.039121159,213.559922,41.01470202
25.92507903,39,2.091139556,214.1432191,41.21213679
26.10841236,38.66666667,2.143157953,219.4321597,41.77927847
26.29174569,38.33333333,2.19517635,225.0547584,42.32064286
26.47507903,38,2.247194747,230.4201336,42.84205464
26.62507903,37.83333333,2.215983709,235.4574924,43.29019884
26.77507903,37.66666667,2.18477267,240.0922263,43.71483127
26.92507903,37.5,2.153561632,239.7996949,43.76718984
27.07507903,37.33333333,2.122350594,240.3218264,43.93146103
27.22507903,37.16666667,2.091139556,240.3683655,44.04461462
27.37507903,37,2.059928518,239.8920975,44.12471963
27.47507903,36.83333333,2.0183138,238.8434928,44.15645382
27.57507903,36.66666667,1.976699083,237.1759923,44.14688438
27.67507903,36.5,1.935084365,234.8488522,44.09156624
27.77507903,36.33333333,1.893469648,230.9892741,43.92259506
27.87507903,36.16666667,1.85185493,226.4477391,43.71392917
27.97507903,36,1.810240213,221.209664,43.45365283
28.04174569,36,1.779029175,215.2646066,43.0834482
28.10841236,36,1.747818136,208.6054984,42.66745341
28.17507903,36,1.716607098,201.228063,42.19548641
28.24174569,36,1.68539606,191.6514921,41.54838044
28.30841236,36,1.654185022,181.8632571,40.89728282
28.37507903,36,1.622973984,171.9093044,40.22337557
28.37507903,35.83333333,1.674992381,161.8358978,39.45634429
28.37507903,35.66666667,1.727010778,151.6896679,38.69301679
28.37507903,35.5,1.779029175,141.5177886,37.92526568
28.37507903,35.33333333,1.831047571,129.9723857,37.0418
28.37507903,35.16666667,1.883065968,116.8829775,36.0370996
28.37507903,35,1.935084365,105.1858231,35.15274733
28.30841236,35,1.987102762,93.86493875,34.19409323
28.24174569,35,2.039121159,91.51288977,34.00691609
28.17507903,35,2.091139556,89.13390989,33.74482891
28.10841236,35,2.143157953,85.42314699,33.37823383
28.04174569,35,2.19517635,81.67599878,33.01810209
27.97507903,35,2.247194747,77.89653635,32.65495793
27.84174569,35.16666667,2.299213144,74.0885349,32.21585487
27.70841236,35.33333333,2.351231541,70.25541493,31.78428884
27.57507903,35.5,2.403249938,66.40016598,31.3483145
27.44174569,35.66666667,2.455268334,61.44403661,30.81826847
27.30841236,35.83333333,2.507286731,54.948247,30.16098433
27.17507903,36,2.559305128,50.01843662,29.64351528
26.94174569,36.66666667,2.465672014,45.13479179,29.02976652
26.70841236,37.33333333,2.372038899,40.30052587,28.41591175
26.47507903,38,2.278405785,35.59164083,27.80199067
26.24174569,38.66666667,2.18477267,30.3678322,27.1273566
26.00841236,39.33333333,2.091139556,25.17976321,26.44088644
25.77507903,40,1.997506442,20.02992362,25.7342983
25.55841236,40.5,1.914277007,14.91918335,25.02402551
25.34174569,41,1.831047571,10.37643599,24.38155502
25.12507903,41.5,1.747818136,5.032951555,23.68066959
24.90841236,42,1.664588701,3.970033453,23.40917548
24.69174569,42.5,1.581359266,0,22.81350645
24.47507903,43,1.498129831,0,22.63475143
24.24174569,43.66666667,1.404496717,0,22.40480472
24.00841236,44.33333333,1.310863602,0,22.17801122
23.77507903,45,1.217230488,0,21.95035298
23.54174569,45.66666667,1.123597373,0,21.72211903
23.30841236,46.33333333,1.029964259,0,21.4931436
23.07507903,47,0.936331144,0,21.26327586
22.85841236,48.16666667,0.915523786,0,21.01676268
22.64174569,49.33333333,0.894716427,0,20.82390138
22.42507903,50.5,0.873909068,0,20.55007284
22.20841236,51.66666667,0.853101709,0,20.30559651
21.99174569,52.83333333,0.832294351,0,20.06478559
21.77507903,54,0.811486992,0,19.82569415
21.55841236,55.5,0.801083313,0,19.58544977
21.34174569,57,0.790679633,0,19.34534012
21.12507903,58.5,0.780275954,0,19.10352177
20.90841236,60,0.769872274,0,18.86215295
20.69174569,61.5,0.759468595,0,18.62093967
20.47507903,63,0.749064916,0,18.37974863
20.25841236,64.5,0.728257557,0,18.10742689
20.04174569,66,0.707450198,0,17.8380156
19.82507903,67.5,0.686642839,0,17.56833815
19.60841236,69,0.665835481,0,17.29872139
19.39174569,70.5,0.645028122,0,17.0291649
19.17507903,72,0.624220763,0,16.75943935
19.05841236,72.5,0.603413404,0,16.65161648
18.94174569,73,0.582606045,0,16.53181277
18.82507903,73.5,0.561798687,0,16.41212058
18.70841236,74,0.540991328,0,16.29268042
18.59174569,74.5,0.520183969,0,16.17307953
18.47507903,75,0.49937661,0,16.05325603
18.34174569,75.5,0.488972931,0,15.91771537
18.20841236,76,0.478569252,0,15.78339584
18.07507903,76.5,0.468165572,0,15.64889591
17.94174569,77,0.457761893,0,15.5143435
17.80841236,77.5,0.447358213,0,15.37972854
17.67507903,78,0.436954534,0,15.24504548
17.55841236,78.5,0.416147175,0,15.11862808
17.44174569,79,0.395339817,0,14.9911374
17.32507903,79.5,0.374532458,0,14.86332189
17.20841236,80,0.353725099,0,14.73506617
17.09174569,80.5,0.33291774,0,14.60633432
16.97507903,81,0.312110381,0,14.47707616
16.87507903,81.5,0.33291774,0,14.44160967
16.77507903,82,0.353725099,0,14.39721145
16.67507903,82.5,0.374532458,0,14.35285236
16.57507903,83,0.395339817,0,14.30778161
16.47507903,83.5,0.416147175,0,14.26212778
16.37507903,84,0.436954534,0,14.21591888
16.20841236,85,0.447358213,0,14.08158122
16.04174569,86,0.457761893,0,13.95424446
15.87507903,87,0.468165572,0,13.8261008
15.70841236,88,0.478569252,0,13.69788632
15.54174569,89,0.488972931,0,13.56950516
15.37507903,90,0.49937661,0,13.4410116
15.34174569,90.16666667,0.520183969,0,13.46533389
15.30841236,90.33333333,0.540991328,4.347801896,13.9682304
15.27507903,90.5,0.561798687,5.516024127,14.09923491
15.24174569,90.66666667,0.582606045,10.38782279,14.68775249
15.20841236,90.83333333,0.603413404,15.48972094,15.30232817
15.17507903,91,0.624220763,20.56426734,15.97494615
15.39174569,90,0.603413404,25.61777976,16.75751468
15.60841236,89,0.582606045,30.64972987,17.51360739
15.82507903,88,0.561798687,35.65784942,18.26030624
16.04174569,87,0.540991328,40.57735756,18.98822018
16.25841236,86,0.520183969,45.62628426,19.72634719
16.47507903,85,0.49937661,50.72724795,20.46290647
16.80841236,83.16666667,0.488972931,55.87678549,21.31860821
17.14174569,81.33333333,0.478569252,61.07100135,22.1541586
17.47507903,79.5,0.468165572,66.30557087,22.99137471
17.80841236,77.66666667,0.457761893,69.85240855,23.63730418
18.14174569,75.83333333,0.447358213,74.70820229,25.06237584
18.47507903,74,0.436954534,78.20377048,25.62642851
18.90841236,71.66666667,0.416147175,81.72733648,26.43215969
19.34174569,69.33333333,0.395339817,85.27552603,27.20341958
19.77507903,67,0.374532458,88.84421136,27.97958865
20.20841236,64.66666667,0.353725099,91.63745054,28.66443517
20.64174569,62.33333333,0.33291774,94.36292989,29.35377932
21.07507903,60,0.312110381,105.2335509,30.95949583
21.52507903,57,0.33291774,117.0082318,32.45751159
21.97507903,54,0.353725099,128.679032,33.93080732
22.42507903,51,0.374532458,140.2163327,35.36418602
22.87507903,48,0.395339817,150.6640085,36.66499136
23.32507903,45,0.416147175,160.779163,37.93140117
23.77507903,42,0.436954534,170.6308909,39.16008209
24.20841236,39.66666667,0.447358213,179.682267,40.29207898
24.64174569,37.33333333,0.457761893,188.3249669,41.387545
25.07507903,35,0.468165572,196.5385373,42.43575683
25.50841236,32.66666667,0.478569252,202.9005715,43.30164208
25.94174569,30.33333333,0.488972931,210.4810552,44.31190608
26.37507903,28,0.49937661,215.9682758,45.08688043
26.69174569,26.66666667,0.520183969,220.8054115,45.71109737
27.00841236,25.33333333,0.540991328,225.0060296,46.30278271
27.32507903,24,0.561798687,228.5867611,46.83752939
27.64174569,22.66666667,0.582606045,230.8253773,47.25530012
27.95841236,21.33333333,0.603413404,232.5080209,47.64156791
28.27507903,20,0.624220763,233.6638019,47.98433675
28.44174569,19.5,0.645028122,234.3254095,48.11964733
28.60841236,19,0.665835481,234.5269658,48.2495655
28.77507903,18.5,0.686642839,234.3002967,48.34134428
28.94174569,18,0.707450198,232.3978495,48.28613021
29.10841236,17.5,0.728257557,230.1242356,48.22309053
29.27507903,17,0.749064916,227.4973104,48.12956305
29.32507903,17,0.759468595,224.5309423,47.90785919
29.37507903,17,0.769872274,221.2384388,47.67758426
29.42507903,17,0.780275954,217.6346975,47.41954565
29.47507903,17,0.790679633,211.0434063,46.88919573
29.52507903,17,0.801083313,204.3178579,46.3884097
29.57507903,17,0.811486992,197.5365058,45.87432572
29.55841236,17.16666667,0.832294351,190.7498194,45.33029487
29.54174569,17.33333333,0.853101709,184.0070398,44.79281008
29.52507903,17.5,0.873909068,177.3555445,44.26049638
29.50841236,17.66666667,0.894716427,171.3113427,43.78226519
29.49174569,17.83333333,0.915523786,164.9735542,43.26611953
29.47507903,18,0.936331144,158.3459023,42.72569626
29.42507903,18.16666667,0.915523786,151.4322689,42.07009122
29.37507903,18.33333333,0.894716427,144.2366159,41.39643832
29.32507903,18.5,0.873909068,136.762915,40.69007725
29.27507903,18.66666667,0.853101709,127.8057941,39.83326428
29.22507903,18.83333333,0.832294351,118.880831,38.98639272
29.17507903,19,0.811486992,110.7937044,38.20811273
29.10841236,19.33333333,0.801083313,102.3243832,37.39079613
29.04174569,19.66666667,0.790679633,98.37976911,37.04523709
28.97507903,20,0.780275954,94.3827142,36.6128701
28.90841236,20.33333333,0.769872274,89.68854944,36.12312644
28.84174569,20.66666667,0.759468595,84.92463433,35.6284594
28.77507903,21,0.749064916,80.09446898,35.11994113
28.69174569,21.33333333,0.728257557,75.20147109,34.59112564
28.60841236,21.66666667,0.707450198,70.24897009,34.06209051
28.52507903,22,0.686642839,65.24019939,33.50473343
28.44174569,22.33333333,0.665835481,60.23123594,32.94111065
28.35841236,22.66666667,0.645028122,55.15473715,32.41259668
28.27507903,23,0.624220763,50.01328664,31.75503602
27.99174569,24.16666667,0.624220763,44.8092655,30.91404508
27.70841236,25.33333333,0.624220763,39.54472197,30.03590706
27.42507903,26.5,0.624220763,35.33618429,29.31444323
27.14174569,27.66666667,0.624220763,30.29192089,28.3745225
